txn_id_clean,timestamp_clean,transaction_date,transaction_hour,transaction_month,user_id_clean,merchant_id_clean,amount_clean,amount_abs,amount_negative_flag,amount_missing_flag,utr_clean,utr_valid_flag,utr_missing_flag,mcc_clean,status_clean,successful_flag,failed_flag,pending_flag,merchant_name_clean,merchant_category_analysis,business_type_clean,merchant_status_clean,declared_avg_ticket_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,kyc_status_clean,risk_segment_clean,chargeback_flag,chargeback_count,chargeback_amount,chargeback_fraud_count,chargeback_high_severity_count,user_chargeback_count,user_disputed_amount,merchant_chargeback_count,merchant_disputed_amount,minutes_since_prev_user_txn,rapid_transaction_flag,merchant_daily_txn_count,merchant_spike_flag,high_value_flag,high_risk_user_flag,high_risk_merchant_flag,risk_signal_score,risk_signal_level,kyc_fk_valid_flag,merchant_fk_valid_flag,reporting_delay_hours,reported_after_7_days_flag,data_quality_issue_count,data_quality_status
TXN00019797,2026-02-28 16:37:42,2026-02-28,16,2026-02,USR50769,MCH4772,18727.71,18727.71,False,False,UTR4073670203,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15423.5,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00000337,2026-03-25 20:53:07,2026-03-25,20,2026-03,USR50775,MCH9519,21387.96,21387.96,False,False,UTR4115225036,True,False,4131,Success,True,False,False,Shere-Banik,Apparel,Sole Proprietor,Active,889.4,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00009000,2026-03-08 18:50:10,2026-03-08,18,2026-03,USR50781,MCH4452,23299.28,23299.28,False,False,UTR7035856587,True,False,,Failed,False,True,False,,Unknown / Unmapped,,,,Kolkata,West Bengal,59108.0,Student,Pending,High,False,0,0.0,0.0,0.0,0.0,0.0,1.0,3857.22,,False,1,False,False,True,False,25,Medium,True,False,,False,1,Needs Review
TXN00001594,2026-01-10 18:11:55,2026-01-10,18,2026-01,USR50784,MCH2865,2611.7,2611.7,False,False,UTR5203006007,True,False,5411,Success,True,False,False,,Grocery,,,,Mumbai,Maharashtra,24966.0,Retired,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00000082,2026-03-06 04:51:18,2026-03-06,4,2026-03,USR50784,MCH6925,15586.22,15586.22,False,False,UTR9229597737,True,False,5812,Success,True,False,False,,Food Services,,,,Mumbai,Maharashtra,24966.0,Retired,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78399.38333333333,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00015396,2026-03-05 22:36:29,2026-03-05,22,2026-03,USR50786,MCH4281,10693.07,10693.07,False,False,UTR5606218491,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00001949,2026-01-04 00:35:10,2026-01-04,0,2026-01,USR50789,MCH3498,8211.54,8211.54,False,False,UTR8389217465,True,False,5411,Success,True,False,False,Agate And Sons,Telecom,Individual,Active,1499.04,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00005557,2026-01-08 03:45:19,2026-01-08,3,2026-01,USR50793,MCH8884,2821.45,2821.45,False,False,UTR3759046451,True,False,4131,Success,True,False,False,"Dubey, Srinivasan And Pillai",Books & Stationery,Sole Proprietor,Active,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00015403,2026-01-18 11:17:05,2026-01-18,11,2026-01,USR50811,MCH7352,21121.31,21121.31,False,False,,False,True,4131,Success,True,False,False,,Transportation,,,,Chennai,Tamil Nadu,104880.0,Gig Worker,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,True,False,,False,3,Needs Attention
TXN00001380,2026-02-09 23:12:09,2026-02-09,23,2026-02,USR50819,MCH1699,14827.84,14827.84,False,False,UTR9011339720,True,False,4131,Failed,False,True,False,,Transportation,,,,Mumbai,Maharashtra,55381.0,Freelancer,Pending,Unknown,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,True,False,,False,1,Needs Review
TXN00014147,2026-02-07 22:14:53,2026-02-07,22,2026-02,USR50826,MCH5216,16503.47,16503.47,False,False,UTR7351388555,True,False,,Failed,False,True,False,,Unknown / Unmapped,,,,,,,,,,True,1,2551.0,1.0,0.0,1.0,2551.0,1.0,2551.0,,False,1,False,False,False,False,60,High,False,False,240.0,True,2,Needs Review
TXN00004726,2026-03-06 12:25:03,2026-03-06,12,2026-03,USR50827,MCH7373,-15.67,15.67,True,False,UTR5488328368,True,False,5912,Success,True,False,False,,Medical,,,,Ludhiana,Punjab,48859.0,Unemployed,In Progress,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,True,False,,False,2,Needs Review
TXN00016239,2026-01-18 12:22:40,2026-01-18,12,2026-01,USR50835,MCH4232,11313.0,11313.0,False,False,UTR4709731008,True,False,5411,Success,True,False,False,Sehgal-Rama,Grocery,Partnership,Active,4112.72,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00016990,2026-02-14 12:45:11,2026-02-14,12,2026-02,USR50837,MCH9684,24178.36,24178.36,False,False,,False,True,7011,Success,True,False,False,Bhasin Inc,Medical,Private Limited,Inactive,2227.2,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,2,False,True,False,False,10,Low,False,True,,False,3,Needs Attention
TXN00011913,2026-03-18 14:02:36,2026-03-18,14,2026-03,USR50838,MCH3198,5086.82,5086.82,False,False,,False,True,5411,Success,True,False,False,,Grocery,,,,Jalandhar,Punjab,48818.0,Retired,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,True,False,,False,3,Needs Attention
TXN00003937,2026-02-11 19:18:29,2026-02-11,19,2026-02,USR50841,MCH8556,10435.66,10435.66,False,False,UTR5276629254,True,False,5411,Success,True,False,False,"Rout, Dhillon And Sinha",Books & Stationery,Sole Proprietor,Active,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,3170.75,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00001554,2026-03-17 21:05:09,2026-03-17,21,2026-03,USR50842,MCH1896,22106.32,22106.32,False,False,UTR4384807025,True,False,5912,Success,True,False,False,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00007533,2026-02-08 15:42:34,2026-02-08,15,2026-02,USR50844,MCH1636,5622.31,5622.31,False,False,UTR2792908103,True,False,5912,Initiated,False,False,False,"Natt, Mitter And Oza",Hotel & Lodging,Sole Proprietor,Active,987.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00018164,2026-03-25 21:59:52,2026-03-25,21,2026-03,USR50848,MCH3997,19583.06,19583.06,False,False,UTR5681879505,True,False,5411,Success,True,False,False,Bhatia Inc,Telecom,Partnership,Inactive,-702.23,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00002017,2026-03-31 14:42:39,2026-03-31,14,2026-03,USR50850,MCH5920,8690.11,8690.11,False,False,UTR2548393181,True,False,5912,Success,True,False,False,,Medical,,,,Ludhiana,Punjab,29592.0,Farmer,Rejected,High,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1247.52,,False,1,False,False,True,False,20,Medium,True,False,,False,1,Needs Review
TXN00008689,2026-01-07 22:56:33,2026-01-07,22,2026-01,USR50853,MCH4860,5581.52,5581.52,False,False,UTR4444294635,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00019814,2026-02-10 10:03:22,2026-02-10,10,2026-02,USR50862,MCH3223,7320.0,7320.0,False,False,UTR9770053049,True,False,5411,Success,True,False,False,,Grocery,,,,Delhi,Delhi,14.9,Self Employed,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1860.61,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00014149,2026-02-21 21:27:11,2026-02-21,21,2026-02,USR50862,MCH1803,3527.18,3527.18,False,False,UTR2697006576,True,False,7011,Processing,False,False,True,,Hotel & Lodging,,,,Delhi,Delhi,14.9,Self Employed,Verified,Medium,False,0,0.0,0.0,0.0,0.0,0.0,2.0,11011.07,16523.816666666666,False,1,False,False,False,True,0,Low,True,False,,False,1,Needs Review
TXN00016382,2026-03-07 23:11:39,2026-03-07,23,2026-03,USR50879,MCH9578,15001.0,15001.0,False,False,UTR6472802945,True,False,4131,Success,True,False,False,,Transportation,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,753.9,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00004740,2026-01-09 20:30:34,2026-01-09,20,2026-01,USR50880,MCH4873,15537.05,15537.05,False,False,UTR0979858435,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00011683,2026-01-10 04:44:43,2026-01-10,4,2026-01,USR50889,MCH2083,12568.22,12568.22,False,False,UTR7892399168,True,False,,Success,True,False,False,Patla-Basak,Medical,Individual,Suspended,556.93,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,2011.5900000000001,,False,2,False,False,False,True,15,Low,False,True,,False,1,Needs Review
TXN00019621,2026-03-14 04:26:30,2026-03-14,4,2026-03,USR50889,MCH5054,19387.61,19387.61,False,False,UTR5349844580,True,False,,Success,True,False,False,"Kara, Mandal And Mitra",Food Services,Sole Proprietor,Suspended,5895.31,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90701.78333333334,False,1,False,False,False,True,15,Low,False,True,,False,1,Needs Review
TXN00015778,2026-01-20 00:00:00,2026-01-20,0,2026-01,USR50897,MCH7305,16072.12,16072.12,False,False,UTR1310730645,True,False,5812,Success,True,False,False,Iyer-Nagi,Apparel,Individual,Active,1967.89,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00011990,2026-02-01 17:25:31,2026-02-01,17,2026-02,USR50901,MCH8813,23670.31,23670.31,False,False,UTR8249949086,True,False,7011,Success,True,False,False,Dey-Dua,Food Services,Partnership,Active,1432.39,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1789.71,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00004676,2026-01-21 13:38:58,2026-01-21,13,2026-01,USR50902,MCH8058,22161.0,22161.0,False,False,UTR7005539913,True,False,5812,Success,True,False,False,"Jayaraman, Pall And Goel",Medical,Partnership,Active,1476.23,Lucknow,Uttar Pradesh,22862.0,Farmer,Pending,Low,False,0,0.0,0.0,0.0,0.0,0.0,1.0,4597.83,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00015096,2026-03-18 05:22:24,2026-03-18,5,2026-03,USR50917,MCH2918,12286.78,12286.78,False,False,UTR3127156011,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00008308,2026-01-19 17:38:30,2026-01-19,17,2026-01,USR50928,MCH6543,8450.32,8450.32,False,False,UTR9584984152,True,False,5411,Success,True,False,False,Goswami-Ray,Apparel,Partnership,Active,2501.19,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00007537,2026-03-25 20:52:15,2026-03-25,20,2026-03,USR50940,MCH5143,19728.0,19728.0,False,False,UTR7532542700,True,False,7011,Failed,False,True,False,,Hotel & Lodging,,,,Mumbai,Maharashtra,61057.0,Retired,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,True,False,,False,1,Needs Review
TXN00007384,2026-01-18 15:49:14,2026-01-18,15,2026-01,USR50946,MCH4769,14033.14,14033.14,False,False,UTR2540060724,True,False,5411,Success,True,False,False,Baral-Peri,Apparel,Individual,Active,-1758.52,Pune,Maharashtra,57350.0,Unemployed,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00015184,2026-02-18 01:29:35,2026-02-18,1,2026-02,USR50948,MCH2376,12851.3,12851.3,False,False,UTR8782016628,True,False,5411,Success,True,False,False,"Lata, Krishnamurthy And Lal",Retail,Partnership,Active,113.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,2702.06,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00002832,2026-01-26 00:00:00,2026-01-26,0,2026-01,USR50964,MCH6848,16564.23,16564.23,False,False,UTR6659987240,True,False,4131,Success,True,False,False,Dora Llc,Department Store,Partnership,Active,1272.49,,,,,,,True,1,8214.17,1.0,0.0,1.0,8214.17,2.0,8214.17,,False,1,False,False,False,True,55,High,False,True,58.56666666666667,False,1,Needs Review
TXN00010791,2026-01-07 08:55:24,2026-01-07,8,2026-01,USR50965,MCH2263,19668.45,19668.45,False,False,UTR9475855062,True,False,5411,Success,True,False,False,Puri-D’Alia,Department Store,Private Limited,Active,2781.79,Delhi,Delhi,13995.0,Business Owner,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00010843,2026-03-04 17:24:30,2026-03-04,17,2026-03,USR50976,MCH7418,21717.02,21717.02,False,False,UTR1853443458,True,False,4131,Success,True,False,False,,Transportation,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00018238,2026-01-15 00:00:00,2026-01-15,0,2026-01,USR50981,MCH8715,4167.4,4167.4,False,False,UTR3299065951,True,False,,Success,True,False,False,"Raju,Lokeandvora",Retail,Partnership,Active,1332.26,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,2691.36,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00019051,2026-02-05 03:26:22,2026-02-05,3,2026-02,USR50982,MCH3543,3722.14,3722.14,False,False,UTR9370800318,True,False,5411,Success,True,False,False,,Grocery,,,,Bengaluru,Karnataka,23819.0,Business Owner,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00005252,2026-01-08 06:43:58,2026-01-08,6,2026-01,USR51005,MCH7499,24167.99,24167.99,False,False,,False,True,5912,Pending,False,False,True,,Medical,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,3309.0,,False,1,False,True,False,False,10,Low,False,False,,False,4,Needs Attention
TXN00019870,2026-01-28 04:24:48,2026-01-28,4,2026-01,USR51007,MCH3207,15512.37,15512.37,False,False,UTR7706851566,True,False,7011,Success,True,False,False,"Gala, Khatri And Khalsa",Medical,Partnership,Active,929.51,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00001745,2026-03-22 01:39:59,2026-03-22,1,2026-03,USR51015,MCH2595,10409.69,10409.69,False,False,UTR2994365221,True,False,5812,Success,True,False,False,,Food Services,,,,Ludhiana,Punjab,15194.0,Unemployed,Other,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00008755,2026-03-13 20:21:18,2026-03-13,20,2026-03,USR51018,MCH4621,23946.3,23946.3,False,False,UTR4755445657,True,False,5411,Success,True,False,False,Ravel-Chaudhuri,Books & Stationery,Private Limited,Active,-397.3,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,True,False,False,0,Low,False,True,,False,1,Needs Review
TXN00013331,2026-01-01 02:19:57,2026-01-01,2,2026-01,USR51019,MCH6373,4575.54,4575.54,False,False,UTR0617496804,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00011529,2026-02-14 15:04:36,2026-02-14,15,2026-02,USR51024,MCH3219,13892.17,13892.17,False,False,UTR3945656655,True,False,5411,Success,True,False,False,Aggarwal Group,Department Store,Partnership,Active,1058.64,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00003664,2026-03-07 05:55:42,2026-03-07,5,2026-03,USR51032,MCH1625,-882.44,882.44,True,False,UTR6069684045,True,False,5411,Processing,False,False,True,Saran Ltd,Telecom,Partnership,Active,1093.54,,,,,,,True,1,1000.95,0.0,0.0,2.0,2559.2799999999997,1.0,1000.95,,False,1,False,False,True,False,25,Medium,False,True,62.988055555555555,False,2,Needs Review
TXN00012893,2026-03-29 09:38:16,2026-03-29,9,2026-03,USR51032,MCH4861,4193.0,4193.0,False,False,UTR1293222425,True,False,,Failed,False,True,False,,Unknown / Unmapped,,,,,,,,,,True,1,1558.33,0.0,0.0,2.0,2559.2799999999997,1.0,1558.33,31902.566666666666,False,1,False,False,True,False,25,Medium,False,False,,False,2,Needs Review
TXN00011134,2026-02-26 11:21:11,2026-02-26,11,2026-02,USR51036,MCH5358,16975.17,16975.17,False,False,UTR9792265653,True,False,4131,Processing,False,False,True,,Transportation,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00008619,2026-03-05 09:05:08,2026-03-05,9,2026-03,USR51039,MCH5434,384.81,384.81,False,False,UTR9726497593,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,2,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00003749,2026-02-24 02:34:20,2026-02-24,2,2026-02,USR51044,MCH9960,10066.13,10066.13,False,False,UTR4804777509,True,False,5812,Failed,False,True,False,,Food Services,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,False,False,,False,2,Needs Review
TXN00019487,2026-01-06 07:18:17,2026-01-06,7,2026-01,USR51046,MCH8254,24296.46,24296.46,False,False,UTR3132151340,True,False,5411,Success,True,False,False,,Grocery,,,,Lucknow,Uttar Pradesh,28108.0,Gig Worker,Pending,Medium,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1389.07,,False,1,False,True,False,False,0,Low,True,False,,False,1,Needs Review
TXN00018072,2026-01-20 08:53:03,2026-01-20,8,2026-01,USR51050,MCH4969,23462.28,23462.28,False,False,UTR4016208076,True,False,5411,Success,True,False,False,"Bobal, Garde And Upadhyay",Telecom,Sole Proprietor,Active,817.93,Jalandhar,Punjab,38126.0,Student,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00014712,2026-02-17 17:10:12,2026-02-17,17,2026-02,USR51050,MCH1678,1324.26,1324.26,False,False,UTR9459234389,True,False,4131,Success,True,False,False,,Transportation,,,,Jalandhar,Punjab,38126.0,Student,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40817.15,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00018718,2026-03-29 10:08:35,2026-03-29,10,2026-03,USR51050,MCH4196,420.74,420.74,False,False,UTR3685932981,True,False,5411,Success,True,False,False,,Grocery,,,,Jalandhar,Punjab,38126.0,Student,In Progress,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57178.38333333333,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00012080,2026-01-12 09:26:47,2026-01-12,9,2026-01,USR51052,MCH9099,19107.87,19107.87,False,False,UTR1365473421,True,False,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00010141,2026-03-29 17:03:17,2026-03-29,17,2026-03,USR51054,MCH7903,806.1,806.1,False,False,UTR6165112609,True,False,5411,Failed,False,True,False,,Grocery,,,,Mumbai,Maharashtra,33193.0,Business Owner,Pending,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,5,Low,True,False,,False,1,Needs Review
TXN00002448,2026-02-22 09:45:25,2026-02-22,9,2026-02,USR51064,MCH6361,4873.65,4873.65,False,False,,False,True,7011,Success,True,False,False,"Saran, Dhar And Chaudhry",Hotel & Lodging,Sole Proprietor,Active,701.89,Amritsar,Punjab,40.0,Farmer,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,10,Low,True,True,,False,2,Needs Review
TXN00018836,2026-01-24 03:06:32,2026-01-24,3,2026-01,USR51075,MCH1722,22654.38,22654.38,False,False,UTR6204708256,True,False,5411,Success,True,False,False,Patel-Warrior,Hotel & Lodging,Individual,Active,420.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00015609,2026-03-31 04:07:26,2026-03-31,4,2026-03,USR51084,MCH9177,17027.64,17027.64,False,False,UTR7442034347,True,False,,Success,True,False,False,,Unknown / Unmapped,,,,Amritsar,Punjab,38102.0,Freelancer,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,1.0,1087.14,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00010938,2026-02-25 16:52:55,2026-02-25,16,2026-02,USR51085,MCH3583,4960.62,4960.62,False,False,UTR4546611372,True,False,,Failed,False,True,False,,Unknown / Unmapped,,,,,,,,,,True,1,4425.22,0.0,0.0,1.0,4425.22,1.0,4425.22,,False,1,False,False,False,False,25,Medium,False,False,53.35,False,2,Needs Review
TXN00002854,2026-03-20 16:37:57,2026-03-20,16,2026-03,USR51085,MCH2821,22956.79,22956.79,False,False,UTR2934576868,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,False,0,0.0,0.0,0.0,1.0,4425.22,0.0,0.0,33105.03333333333,False,1,False,False,False,False,0,Low,False,False,,False,2,Needs Review
TXN00002725,2026-02-12 16:39:38,2026-02-12,16,2026-02,USR51087,MCH1708,9956.15,9956.15,False,False,,False,True,5411,Success,True,False,False,,Grocery,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,12031.46,,False,1,False,False,False,True,10,Low,False,False,,False,4,Needs Attention
TXN00001855,2026-03-04 14:33:19,2026-03-04,14,2026-03,USR51089,MCH4135,22973.97,22973.97,False,False,UTR9892348742,True,False,7011,Success,True,False,False,Sunder Ltd,Grocery,Partnership,Active,6745.05,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00014267,2026-01-25 04:31:34,2026-01-25,4,2026-01,USR51096,MCH6009,23722.55,23722.55,False,False,UTR2460818981,True,False,5411,Success,True,False,False,"Nagar, Chowdhury And Raghavan",Books & Stationery,Private Limited,Active,1266.03,Amritsar,Punjab,64318.0,Farmer,Other,Medium,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,True,True,,False,0,Clean
TXN00007543,2026-03-18 00:46:36,2026-03-18,0,2026-03,USR51098,MCH2384,14776.99,14776.99,False,False,UTR2705396390,True,False,5912,Success,True,False,False,Sarkar-Aur0Ra,Medical,Sole Proprietor,Active,4909.55,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00018519,2026-02-25 00:00:00,2026-02-25,0,2026-02,USR51100,MCH6708,5822.51,5822.51,False,False,UTR9753782104,True,False,7011,Success,True,False,False,Soman And Sons,Medical,Private Limited,Active,957.0,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1,False,False,False,False,0,Low,False,True,,False,1,Needs Review
TXN00014789,2026-02-07 07:35:42,2026-02-07,7,2026-02,USR51101,MCH6342,2192.31,2192.31,False,False,UTR7357883392,True,False,5912,Success,True,False,False,,Medical,,,,Chennai,Tamil Nadu,7230.0,Retired,Verified,Low,False,0,0.0,0.0,0.0,0.0,0.0,1.0,6616.61,,False,1,False,False,False,False,0,Low,True,False,,False,1,Needs Review
TXN00002107,2026-03-13 22:34:58,2026-03-13,22,2026-03,USR51111,MCH3494,21430.91,21430.91,False,False,UTR7031327280,True,False,5411,Success,True,False,False,,Grocery,,,,Lucknow,Uttar Pradesh,48.2,Freelancer,Other,Unknown,True,1,6251.19,0.0,1.0,1.0,6251.19,1.0,6251.19,,False,1,False,False,False,False,20,Medium,True,False,235.68472222222223,True,1,Needs Review
TXN00010292,2026-03-22 23:56:38,2026-03-22,23,2026-03,USR51114,MCH2049,190.43,190.43,False,False,UTR2295765494,True,False,7011,Success,True,False,False,,Hotel & Lodging,,,,,,,,,,True,1,982.39,0.0,0.0,1.0,982.39,1.0,982.39,,False,1,False,False,False,False,20,Medium,False,False,,False,2,Needs Review
TXN00005839,2026-01-09 16:03:12,2026-01-09,16,2026-01,USR51116,MCH2083,15112.0,15112.0,False,False,UTR7655005022,True,False,4131,Success,True,False,False,Patla-Basak,Medical,Individual,Suspended,556.93,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,2011.5900000000001,,False,1,False,False,False,True,15,Low,False,True,,False,1,Needs Review
TXN00008469,2026-02-24 05:13:15,2026-02-24,5,2026-02,USR51123,MCH5519,7380.33,7380.33,False,False,UTR5678392076,True,False,4131,Success,True,False,False,,Transportation,,,,Ludhiana,Punjab,8960.0,Retired,Rejected,Low,True,1,604.81,0.0,0.0,1.0,604.81,1.0,604.81,,False,1,False,False,False,False,20,Medium,True,False,172.81666666666666,True,1,Needs Review
TXN00009860,2026-02-25 03:53:04,2026-02-25,3,2026-02,USR51129,MCH3745,3882.0,3882.0,False,False,UTR5319401634,True,False,5812,Success,True,False,False,,Food Services,,,,,,,,,,False,0,0.0,0.0,0.0,0.0,0.0,2.0,4003.58,,False,1,False,False,False,True,0,Low,False,False,,False,2,Needs Review
